NDC Description,NDC,Effective_Date,OTC,Pricing_Unit,Classification_for_Rate_Setting,Corresponding_Generic_Drug_Effective_Date,Explanation_Code,NADAC_Per_Unit,Corresponding_Generic_Drug_NADAC_Per_Unit
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,04/01/2020 12:00:00 AM,N,EA,G,,1,1.52377,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,05/01/2020 12:00:00 AM,N,EA,G,,1,1.60228,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,06/01/2020 12:00:00 AM,N,EA,G,,1,1.49112,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,07/01/2020 12:00:00 AM,N,EA,G,,1,1.44452,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,08/01/2020 12:00:00 AM,N,EA,G,,1,1.05519,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,09/01/2020 12:00:00 AM,N,EA,G,,1,0.82570,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018701,10/01/2020 12:00:00 AM,N,EA,G,,1,0.73875,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,01/01/2020 12:00:00 AM,N,EA,G,,1,1.54224,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,02/01/2020 12:00:00 AM,N,EA,G,,1,1.63189,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,03/01/2020 12:00:00 AM,N,EA,G,,1,1.65821,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,04/01/2020 12:00:00 AM,N,EA,G,,1,1.52377,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,05/01/2020 12:00:00 AM,N,EA,G,,1,1.60228,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,06/01/2020 12:00:00 AM,N,EA,G,,1,1.49112,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,07/01/2020 12:00:00 AM,N,EA,G,,1,1.44452,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,08/01/2020 12:00:00 AM,N,EA,G,,1,1.05519,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,09/01/2020 12:00:00 AM,N,EA,G,,1,0.82570,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,11534018704,10/01/2020 12:00:00 AM,N,EA,G,,1,0.73875,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,01/01/2020 12:00:00 AM,N,EA,G,,1,1.54224,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,02/01/2020 12:00:00 AM,N,EA,G,,1,1.63189,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,03/01/2020 12:00:00 AM,N,EA,G,,1,1.65821,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,04/01/2020 12:00:00 AM,N,EA,G,,1,1.52377,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,05/01/2020 12:00:00 AM,N,EA,G,,1,1.60228,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,06/01/2020 12:00:00 AM,N,EA,G,,1,1.49112,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,07/01/2020 12:00:00 AM,N,EA,G,,1,1.44452,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,08/01/2020 12:00:00 AM,N,EA,G,,1,1.05519,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,09/01/2020 12:00:00 AM,N,EA,G,,1,0.82570,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,42195095510,10/01/2020 12:00:00 AM,N,EA,G,,1,0.73875,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,51672422201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.82570,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,51672422201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.73875,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,51862054201,07/01/2020 12:00:00 AM,N,EA,G,,1,1.45384,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,51862054201,08/01/2020 12:00:00 AM,N,EA,G,,1,1.05519,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,51862054201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.82570,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,51862054201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.73875,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,70010004401,07/01/2020 12:00:00 AM,N,EA,G,,1,1.45384,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,70010004401,08/01/2020 12:00:00 AM,N,EA,G,,1,1.05519,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,70010004401,09/01/2020 12:00:00 AM,N,EA,G,,1,0.82570,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-300-40 MG CAPSULE,70010004401,10/01/2020 12:00:00 AM,N,EA,G,,1,0.73875,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,03/01/2020 12:00:00 AM,N,EA,G,,4,3.50752,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,05/01/2020 12:00:00 AM,N,EA,G,,1,3.59678,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,06/01/2020 12:00:00 AM,N,EA,G,,1,3.31353,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,07/01/2020 12:00:00 AM,N,EA,G,,1,3.51016,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,07/01/2020 12:00:00 AM,N,EA,G,,4,3.51016,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,09/01/2020 12:00:00 AM,N,EA,G,,1,3.03660,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,00527409437,10/01/2020 12:00:00 AM,N,EA,G,,1,3.28268,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,01/01/2020 12:00:00 AM,N,EA,G,,1,3.50752,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,01/01/2020 12:00:00 AM,N,EA,G,,4,3.50752,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,05/01/2020 12:00:00 AM,N,EA,G,,1,3.59678,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,06/01/2020 12:00:00 AM,N,EA,G,,1,3.31353,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,07/01/2020 12:00:00 AM,N,EA,G,,1,3.51016,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,07/01/2020 12:00:00 AM,N,EA,G,,4,3.51016,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,09/01/2020 12:00:00 AM,N,EA,G,,1,3.03660,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,13107007501,10/01/2020 12:00:00 AM,N,EA,G,,1,3.28268,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,01/01/2020 12:00:00 AM,N,EA,G,,1,3.50752,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,01/01/2020 12:00:00 AM,N,EA,G,,4,3.50752,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,05/01/2020 12:00:00 AM,N,EA,G,,1,3.59678,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,06/01/2020 12:00:00 AM,N,EA,G,,1,3.31353,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,07/01/2020 12:00:00 AM,N,EA,G,,1,3.51016,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,07/01/2020 12:00:00 AM,N,EA,G,,4,3.51016,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,09/01/2020 12:00:00 AM,N,EA,G,,1,3.03660,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG CAPSULE,51862017901,10/01/2020 12:00:00 AM,N,EA,G,,1,3.28268,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,02/01/2020 12:00:00 AM,N,EA,G,,1,0.23477,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24837,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,04/01/2020 12:00:00 AM,N,EA,G,,1,0.23283,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,05/01/2020 12:00:00 AM,N,EA,G,,1,0.21731,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,06/01/2020 12:00:00 AM,N,EA,G,,1,0.20302,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,07/01/2020 12:00:00 AM,N,EA,G,,1,0.20135,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,08/01/2020 12:00:00 AM,N,EA,G,,1,0.19150,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,09/01/2020 12:00:00 AM,N,EA,G,,1,0.19854,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,00904693806,10/01/2020 12:00:00 AM,N,EA,G,,1,0.18681,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,01/01/2020 12:00:00 AM,N,EA,G,,1,0.25481,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,02/01/2020 12:00:00 AM,N,EA,G,,1,0.23477,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24837,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,04/01/2020 12:00:00 AM,N,EA,G,,1,0.23283,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,05/01/2020 12:00:00 AM,N,EA,G,,1,0.21731,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,06/01/2020 12:00:00 AM,N,EA,G,,1,0.20302,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,07/01/2020 12:00:00 AM,N,EA,G,,1,0.20135,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,08/01/2020 12:00:00 AM,N,EA,G,,1,0.19150,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,09/01/2020 12:00:00 AM,N,EA,G,,1,0.19854,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025301,10/01/2020 12:00:00 AM,N,EA,G,,1,0.18681,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,01/01/2020 12:00:00 AM,N,EA,G,,1,0.25481,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,02/01/2020 12:00:00 AM,N,EA,G,,1,0.23477,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24837,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,04/01/2020 12:00:00 AM,N,EA,G,,1,0.23283,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,05/01/2020 12:00:00 AM,N,EA,G,,1,0.21731,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,06/01/2020 12:00:00 AM,N,EA,G,,1,0.20302,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,07/01/2020 12:00:00 AM,N,EA,G,,1,0.20135,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,08/01/2020 12:00:00 AM,N,EA,G,,1,0.19150,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,09/01/2020 12:00:00 AM,N,EA,G,,1,0.19854,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,10702025350,10/01/2020 12:00:00 AM,N,EA,G,,1,0.18681,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,01/01/2020 12:00:00 AM,N,EA,G,,1,0.25481,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,02/01/2020 12:00:00 AM,N,EA,G,,1,0.23477,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24837,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,04/01/2020 12:00:00 AM,N,EA,G,,1,0.23283,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,05/01/2020 12:00:00 AM,N,EA,G,,1,0.21731,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,06/01/2020 12:00:00 AM,N,EA,G,,1,0.20302,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,07/01/2020 12:00:00 AM,N,EA,G,,1,0.20135,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,08/01/2020 12:00:00 AM,N,EA,G,,1,0.19150,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,09/01/2020 12:00:00 AM,N,EA,G,,1,0.19854,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020301,10/01/2020 12:00:00 AM,N,EA,G,,1,0.18681,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,01/01/2020 12:00:00 AM,N,EA,G,,1,0.25481,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,02/01/2020 12:00:00 AM,N,EA,G,,1,0.23477,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24837,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,04/01/2020 12:00:00 AM,N,EA,G,,1,0.23283,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,05/01/2020 12:00:00 AM,N,EA,G,,1,0.21731,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,06/01/2020 12:00:00 AM,N,EA,G,,1,0.20302,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,07/01/2020 12:00:00 AM,N,EA,G,,1,0.20135,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,08/01/2020 12:00:00 AM,N,EA,G,,1,0.19150,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,09/01/2020 12:00:00 AM,N,EA,G,,1,0.19854,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50-325-40 MG TABLET,69367020305,10/01/2020 12:00:00 AM,N,EA,G,,1,0.18681,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE-CODEINE 50-325-40-30 MG CP,00591322001,10/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.74571,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE-CODEINE 50-325-40-30 MG CP,00603255321,10/01/2020 12:00:00 AM,N,EA,G,,1,0.74571,
BUTALBITAL-ACETAMINOPHEN-CAFFEINE-CODEINE 50-325-40-30 MG CP,51991007301,10/01/2020 12:00:00 AM,N,EA,G,,1,0.74571,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,01/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.80134,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,02/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.81214,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,03/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.90068,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,04/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.84731,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,05/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.95772,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,06/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.89745,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,07/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.89366,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,08/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.82720,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,09/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.67705,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00591322001,10/01/2020 12:00:00 AM,N,EA,G,,"1, 6",0.74571,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,01/01/2020 12:00:00 AM,N,EA,G,,1,0.80134,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,02/01/2020 12:00:00 AM,N,EA,G,,1,0.81214,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,03/01/2020 12:00:00 AM,N,EA,G,,1,0.90068,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,04/01/2020 12:00:00 AM,N,EA,G,,1,0.84731,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,05/01/2020 12:00:00 AM,N,EA,G,,1,0.95772,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,06/01/2020 12:00:00 AM,N,EA,G,,1,0.89745,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,07/01/2020 12:00:00 AM,N,EA,G,,1,0.89366,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,08/01/2020 12:00:00 AM,N,EA,G,,1,0.82720,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,09/01/2020 12:00:00 AM,N,EA,G,,1,0.67705,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,00603255321,10/01/2020 12:00:00 AM,N,EA,G,,1,0.74571,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,01/01/2020 12:00:00 AM,N,EA,G,,1,0.80134,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,02/01/2020 12:00:00 AM,N,EA,G,,1,0.81214,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,03/01/2020 12:00:00 AM,N,EA,G,,1,0.90068,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,04/01/2020 12:00:00 AM,N,EA,G,,1,0.84731,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,05/01/2020 12:00:00 AM,N,EA,G,,1,0.95772,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,06/01/2020 12:00:00 AM,N,EA,G,,1,0.89745,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,07/01/2020 12:00:00 AM,N,EA,G,,1,0.89366,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,08/01/2020 12:00:00 AM,N,EA,G,,1,0.82720,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,09/01/2020 12:00:00 AM,N,EA,G,,1,0.67705,
BUTALBITAL-CAFF-ACETAMINOPHEN-COD CAP,51991007301,10/01/2020 12:00:00 AM,N,EA,G,,1,0.74571,
CEPACOL SORE THROAT-COUGH LOZ,63824074416,05/01/2020 12:00:00 AM,Y,EA,B,,"2, 6",0.14629,
CEPACOL SORE THROAT-COUGH LOZ,63824074416,05/01/2020 12:00:00 AM,Y,EA,B,,"4, 6",0.14629,
CEPACOL SORE THROAT LOZENGE,63824071316,01/01/2020 12:00:00 AM,Y,EA,B,01/01/2020 12:00:00 AM,"1, 6",0.14835,0.09222
CEPACOL SORE THROAT LOZENGE,63824071316,01/01/2020 12:00:00 AM,Y,EA,B,01/01/2020 12:00:00 AM,"2, 6",0.14835,0.09222
CEPACOL SORE THROAT LOZENGE,63824071316,01/01/2020 12:00:00 AM,Y,EA,B,01/01/2020 12:00:00 AM,"4, 6",0.14835,0.09222
CEPACOL SORE THROAT LOZENGE,63824071316,01/01/2020 12:00:00 AM,Y,EA,B,06/01/2020 12:00:00 AM,"2, 6",0.14835,0.08700
CEPACOL SORE THROAT LOZENGE,63824071316,01/01/2020 12:00:00 AM,Y,EA,B,06/01/2020 12:00:00 AM,"4, 6",0.14835,0.08700
CEPACOL SORE THROAT LOZENGE,63824072216,01/01/2020 12:00:00 AM,Y,EA,B,01/01/2020 12:00:00 AM,"1, 6",0.14835,0.09222
CEPACOL SORE THROAT LOZENGE,63824072216,01/01/2020 12:00:00 AM,Y,EA,B,01/01/2020 12:00:00 AM,"2, 6",0.14835,0.09222
CEPACOL SORE THROAT LOZENGE,63824072216,01/01/2020 12:00:00 AM,Y,EA,B,01/01/2020 12:00:00 AM,"4, 6",0.14835,0.09222
CEPACOL SORE THROAT LOZENGE,63824072216,01/01/2020 12:00:00 AM,Y,EA,B,06/01/2020 12:00:00 AM,"2, 6",0.14835,0.08700
CEPACOL SORE THROAT LOZENGE,63824072216,01/01/2020 12:00:00 AM,Y,EA,B,06/01/2020 12:00:00 AM,"4, 6",0.14835,0.08700
CEPACOL SORE THROAT LOZENGE,63824073016,03/01/2020 12:00:00 AM,Y,EA,B,,"1, 6",0.14704,
CEPACOL SORE THROAT LOZENGE,63824073016,03/01/2020 12:00:00 AM,Y,EA,B,,"2, 6",0.14704,
CEPACOL SORE THROAT LOZENGE,63824073216,03/01/2020 12:00:00 AM,Y,EA,B,,"1, 6",0.14704,
CEPACOL SORE THROAT LOZENGE,63824073216,03/01/2020 12:00:00 AM,Y,EA,B,,"2, 6",0.14704,
CEPACOL SORE THROAT LOZENGE,63824073216,03/01/2020 12:00:00 AM,Y,EA,B,,"4, 6",0.14704,
CHILD ACETAMINOPHEN 160 MG,70000030901,01/01/2020 12:00:00 AM,Y,EA,G,,1,0.10433,
CHILD ACETAMINOPHEN 160 MG,70000030901,01/01/2020 12:00:00 AM,Y,EA,G,,4,0.10433,
CHILD ACETAMINOPHEN 160 MG,70000030901,03/01/2020 12:00:00 AM,Y,EA,G,,1,0.12373,
CHILD ACETAMINOPHEN 160 MG,70000030901,04/01/2020 12:00:00 AM,Y,EA,G,,1,0.10276,
CHILD ACETAMINOPHEN 160 MG,70000030901,05/01/2020 12:00:00 AM,Y,EA,G,,1,0.11504,
CHILD ACETAMINOPHEN 160 MG,70000030901,06/01/2020 12:00:00 AM,Y,EA,G,,1,0.11256,
CHILD ACETAMINOPHEN 160 MG,70000030901,07/01/2020 12:00:00 AM,Y,EA,G,,1,0.08908,
CHILD ACETAMINOPHEN 160 MG,70000030901,08/01/2020 12:00:00 AM,Y,EA,G,,1,0.12150,
CHILD ACETAMINOPHEN 160 MG,70000030901,09/01/2020 12:00:00 AM,Y,EA,G,,1,0.10388,
CHILD ACETAMINOPHEN 160 MG,70000030901,10/01/2020 12:00:00 AM,Y,EA,G,,1,0.11622,
CHILD ACETAMINOPHEN 160 MG,70000031001,01/01/2020 12:00:00 AM,Y,EA,G,,1,0.10433,
CHILD ACETAMINOPHEN 160 MG,70000031001,01/01/2020 12:00:00 AM,Y,EA,G,,4,0.10433,
CHILD ACETAMINOPHEN 160 MG,70000031001,03/01/2020 12:00:00 AM,Y,EA,G,,1,0.12373,
CHILD ACETAMINOPHEN 160 MG,70000031001,04/01/2020 12:00:00 AM,Y,EA,G,,1,0.10276,
CHILD ACETAMINOPHEN 160 MG,70000031001,05/01/2020 12:00:00 AM,Y,EA,G,,1,0.11504,
CHILD ACETAMINOPHEN 160 MG,70000031001,06/01/2020 12:00:00 AM,Y,EA,G,,1,0.11256,
CHILD ACETAMINOPHEN 160 MG,70000031001,07/01/2020 12:00:00 AM,Y,EA,G,,1,0.08908,
CHILD ACETAMINOPHEN 160 MG,70000031001,08/01/2020 12:00:00 AM,Y,EA,G,,1,0.12150,
CHILD ACETAMINOPHEN 160 MG,70000031001,09/01/2020 12:00:00 AM,Y,EA,G,,1,0.10388,
CHILD ACETAMINOPHEN 160 MG,70000031001,10/01/2020 12:00:00 AM,Y,EA,G,,1,0.11622,
CHILD DELSYM COUGH 30 MG/5 ML,63824017363,10/01/2020 12:00:00 AM,Y,ML,B,10/01/2020 12:00:00 AM,"1, 5",0.09304,0.05851
CHILD DELSYM COUGH 30 MG/5 ML,63824017365,03/01/2020 12:00:00 AM,Y,ML,B,03/01/2020 12:00:00 AM,"1, 5",0.07460,0.05231
CHILD DELSYM COUGH 30 MG/5 ML,63824017365,03/01/2020 12:00:00 AM,Y,ML,B,04/01/2020 12:00:00 AM,"2, 5",0.07460,0.04907
CHILD DELSYM COUGH 30 MG/5 ML,63824017365,03/01/2020 12:00:00 AM,Y,ML,B,05/01/2020 12:00:00 AM,"2, 5",0.07460,0.04543
